740	-0.0003399995	-0.0246647364	-9.8058655199	0.0000000000	0.0000000000	0.0000000000
750	-0.0003468671	-0.0251797756	-9.8057780078	0.0000000000	0.0000000000	0.0000000000
760	-0.0003536835	-0.0256925547	-9.8056907725	0.0000000000	0.0000000000	0.0000000000
770	-0.0003604475	-0.0262030534	-9.8056038132	0.0000000000	0.0000000000	0.0000000000
780	-0.0003671580	-0.0267112512	-9.8055171292	0.0000000000	0.0000000000	0.0000000000
790	-0.0003738139	-0.0272171274	-9.8054307197	0.0000000000	0.0000000000	0.0000000000
800	-0.0003804140	-0.0277206608	-9.8053445839	0.0000000000	0.0000000000	0.0000000000
810	-0.0003869572	-0.0282218297	-9.8052587210	0.0000000000	0.0000000000	0.0000000000
820	-0.0003934423	-0.0287206125	-9.8051731304	0.0000000000	0.0000000000	0.0000000000
830	-0.0003998681	-0.0292169868	-9.8050878111	0.0000000000	0.0000000000	0.0000000000
840	-0.0004062334	-0.0297109304	-9.8050027625	0.0000000000	0.0000000000	0.0000000000
850	-0.0004125370	-0.0302024203	-9.8049179837	0.0000000000	0.0000000000	0.0000000000
860	-0.0004187775	-0.0306914336	-9.8048334738	0.0000000000	0.0000000000	0.0000000000
870	-0.0004249539	-0.0311779468	-9.8047492322	0.0000000000	0.0000000000	0.0000000000
880	-0.0004310647	-0.0316619363	-9.8046652580	0.0000000000	0.0000000000	0.0000000000
890	-0.0004371087	-0.0321433782	-9.8045815504	0.0000000000	0.0000000000	0.0000000000
900	-0.0004430847	-0.0326222482	-9.8044981085	0.0000000000	0.0000000000	0.0000000000
910	-0.0004489912	-0.0330985219	-9.8044149316	0.0000000000	0.0000000000	0.0000000000
920	-0.0004548270	-0.0335721745	-9.8043320188	0.0000000000	0.0000000000	0.0000000000
930	-0.0004605907	-0.0340431809	-9.8042493693	0.0000000000	0.0000000000	0.0000000000
940	-0.0004662810	-0.0345115160	-9.8041669822	0.0000000000	0.0000000000	0.0000000000
950	-0.0004718965	-0.0349771541	-9.8040848567	0.0000000000	0.0000000000	0.0000000000
960	-0.0004774359	-0.0354400696	-9.8040029920	0.0000000000	0.0000000000	0.0000000000
970	-0.0004828976	-0.0359002363	-9.8039213873	0.0000000000	0.0000000000	0.0000000000
980	-0.0004882804	-0.0363576281	-9.8038400416	0.0000000000	0.0000000000	0.0000000000
990	-0.0004935828	-0.0368122185	-9.8037589541	0.0000000000	0.0000000000	0.0000000000
1000	-0.0004988034	-0.0372639807	-9.8036781240	0.0000000000	0.0000000000	0.0000000000
1010	-0.0005039407	-0.0377128879	-9.8035975505	0.0000000000	0.0000000000	0.0000000000
1020	-0.0005089933	-0.0381589130	-9.8035172326	0.0000000000	0.0000000000	0.0000000000
1030	-0.0005139598	-0.0386020285	-9.8034371695	0.0000000000	0.0000000000	0.0000000000
1040	-0.0005188386	-0.0390422071	-9.8033573603	0.0000000000	0.0000000000	0.0000000000
1050	-0.0005236283	-0.0394794209	-9.8032778043	0.0000000000	0.0000000000	0.0000000000
1060	-0.0005283274	-0.0399136420	-9.8031985004	0.0000000000	0.0000000000	0.0000000000
1070	-0.0005329344	-0.0403448423	-9.8031194479	0.0000000000	0.0000000000	0.0000000000
1080	-0.0005374478	-0.0407729935	-9.8030406459	0.0000000000	0.0000000000	0.0000000000
1090	-0.0005418660	-0.0411980672	-9.8029620935	0.0000000000	0.0000000000	0.0000000000
1100	-0.0005461876	-0.0416200348	-9.8028837899	0.0000000000	0.0000000000	0.0000000000
1110	-0.0005504110	-0.0420388674	-9.8028057341	0.0000000000	0.0000000000	0.0000000000
1120	-0.0005545347	-0.0424545361	-9.8027279254	0.0000000000	0.0000000000	0.0000000000
